Fp1,Fp2,F3,F4
1.426235194108125270e-01,2.457723055511403798e-01,2.891260457946883689e-01,1.354923434402718896e-01
-8.407318142823307916e-01,-7.108780239477607843e-01,-9.217837985167430803e-01,-7.986952235682142076e-01
-1.390194262519853563e+00,-1.366261931388195849e+00,-1.628579401331868404e+00,-1.320684549393860818e+00
-1.610518453715824805e+00,-1.507012669439732111e+00,-1.669774132896917562e+00,-1.529992531030033520e+00
-1.908699037433651879e+00,-1.808749695982394989e+00,-1.986413584852081193e+00,-1.813264085561969274e+00
-1.451167659327711412e+00,-1.242956383451920610e+00,-1.606397765573160497e+00,-1.378609276361325797e+00
-3.734577879320032379e-01,-4.070482482917736622e-02,-2.991977869623295705e-01,-3.547848985354030704e-01
3.563276160497305667e-01,2.206951726065876640e-01,4.127362874656047564e-01,3.385112352472440245e-01
1.018312846703987029e+00,7.665354015668591758e-01,1.268168580148915092e+00,9.673972043687876221e-01
1.383203596523911338e+00,1.142432117432030436e+00,1.592584125091868641e+00,1.314043416697715738e+00
1.410062758620857615e+00,1.244904753850013313e+00,1.386782416804519968e+00,1.339559620689814601e+00
1.070335520249778849e+00,9.349588683216853990e-01,1.199961466557732503e+00,1.016818744237289796e+00
1.722136131746943855e-01,1.821251012172284411e-01,3.217519363125965759e-01,1.636029325159596703e-01
-6.450733810866581264e-01,-7.455341735756850774e-01,-7.510075706097634196e-01,-6.128197120323252145e-01
-1.129531912429496021e+00,-1.021946583692909805e+00,-1.068189763030889194e+00,-1.073055316808021242e+00
-1.696790193203027597e+00,-1.510949801394737335e+00,-1.860481285595018353e+00,-1.611950683542876073e+00
-1.533488522118845232e+00,-1.474799307674392601e+00,-1.518471610862458299e+00,-1.456814096012902793e+00
-9.511765584603238954e-01,-7.236643375787297217e-01,-1.029359355114071839e+00,-9.036177305373076507e-01
-5.983369662322304272e-01,-4.355818562478697697e-01,-6.277486509239422752e-01,-5.684201179206188614e-01
5.092194434568150241e-01,4.890918648464980811e-01,3.846450575043763864e-01,4.837584712839742562e-01
1.590259487323915089e+00,1.304123612082360495e+00,1.790988158563669108e+00,1.510746512957719334e+00
1.906501607519172969e+00,1.744392465605292042e+00,1.954899402486717230e+00,1.811176527143214310e+00
1.862631610336816790e+00,1.852194679220808382e+00,1.897237001277114032e+00,1.769500029819975895e+00
1.530063836632336471e+00,1.307133485768398495e+00,1.693493691453266337e+00,1.453560644800719670e+00
1.162174934613637856e+00,1.038970856160458034e+00,1.303291677255472569e+00,1.104066187882955852e+00
1.712929269240212327e-01,2.472625941345814315e-01,1.950433022913675984e-01,1.627282805778201558e-01
-9.269852093825995398e-01,-7.898220691233690527e-01,-8.850930865142206949e-01,-8.806359489134695240e-01
-1.533383453065110924e+00,-1.327337988427058413e+00,-1.722059480264249043e+00,-1.456714280411855356e+00
-2.152615883586066037e+00,-2.106065981392101438e+00,-2.452676343736853060e+00,-2.044985089406762491e+00
-1.693123950025761104e+00,-1.577123472426448902e+00,-1.873901923431529504e+00,-1.608467752524473049e+00
-1.986875119475291829e+00,-1.720035959463194875e+00,-2.315730725206187834e+00,-1.887531363501527171e+00
-7.283755573483645662e-01,-7.414660095381472305e-01,-8.049994542504648187e-01,-6.919567794809463601e-01
3.186760705530141125e-01,4.055292626840616421e-01,3.279743560733651142e-01,3.027422670253633874e-01
5.534974379931345556e-01,4.445548295340348011e-01,5.499638169294581713e-01,5.258225660934777723e-01
1.588830024856172196e+00,1.443388800733956812e+00,1.760803180922100530e+00,1.509388523613363509e+00
1.965920801978534138e+00,1.815898754443540541e+00,2.204773268979175249e+00,1.867624761879607354e+00
2.015220358624508101e+00,1.778546514165137316e+00,2.183478029038680823e+00,1.914459340693282607e+00
1.228944715711096425e+00,1.050243969289758939e+00,1.404332894575492707e+00,1.167497479925541537e+00
6.849169703154425193e-01,6.952393901340372384e-01,8.389692886975820274e-01,6.506711217996703489e-01
-1.641006236887184166e-01,-1.671195919178329325e-01,-2.595395040624870475e-01,-1.558955925042824764e-01
-1.043552855885062192e+00,-8.946373646147095515e-01,-1.052235253327338249e+00,-9.913752130908090043e-01
-1.468980127916134082e+00,-1.206950130888512440e+00,-1.496031185915121409e+00,-1.395531121520327211e+00
-9.553001686412156968e-01,-8.545002109202484153e-01,-1.111166233952091353e+00,-9.075351602091549230e-01
-6.009876783682481793e-01,-4.977696457991791501e-01,-8.110493723658878107e-01,-5.709382944498357926e-01
-5.230319437554074025e-01,-6.282003055152158844e-01,-5.236699646112114026e-01,-4.968803465676370212e-01
2.469226546635522046e-01,5.531969667753575126e-02,4.010178130373981409e-01,2.345765219303745930e-01
1.198216029550235096e+00,1.028844030186480296e+00,1.227943200178251759e+00,1.138305228072723274e+00
1.338331319820338594e+00,1.217272085963267303e+00,1.361214773525383226e+00,1.271414753829321675e+00
1.465319827392688623e+00,1.307279137382482359e+00,1.550289918155868030e+00,1.392053836023054103e+00
8.529092305868571922e-01,8.904828101770410065e-01,9.706893713692557046e-01,8.102637690575142937e-01
5.591695481909635390e-01,4.334936642697586051e-01,5.423894940322829816e-01,5.312110707814153843e-01
-7.603275451898255932e-01,-7.055419120406333233e-01,-7.007728533251451619e-01,-7.223111679303342303e-01
-1.111559561143647956e+00,-1.057380665910961248e+00,-1.045658659637082266e+00,-1.055981583086465614e+00
-1.733638406905976037e+00,-1.425040036551004974e+00,-1.895168890972350306e+00,-1.646956486560677169e+00
-2.220021421643708415e+00,-2.009363673330080591e+00,-2.382313870788526522e+00,-2.109020350561523038e+00
-1.489189416535035226e+00,-1.490617630170657737e+00,-1.757347229016812618e+00,-1.414729945708283365e+00
-9.361687036231316483e-01,-8.363094690681640575e-01,-1.058728291891461559e+00,-8.893602684419750215e-01
-5.416226444702407217e-02,4.040583059229275326e-02,-7.165076035578035740e-02,-5.145415122467286717e-02
1.097570284140354513e+00,1.126233940874110440e+00,1.312227931614099674e+00,1.042691769933336676e+00
1.967469588583287132e+00,1.825058098794955397e+00,2.115529606271398411e+00,1.869096109154122720e+00
2.087553127302679723e+00,1.822240636710441564e+00,2.321632552423959162e+00,1.983175470937545537e+00
2.275467952206059685e+00,1.899623692959006238e+00,2.707378370972026715e+00,2.161694554595756657e+00
1.651803935729152295e+00,1.414902520034628575e+00,1.728552723039008754e+00,1.569213738942694558e+00
1.260783429103449649e+00,9.254449352300980758e-01,1.522941939786762289e+00,1.197744257648277078e+00
2.499593812378386043e-02,1.511639300168348132e-01,2.090516140467334194e-02,2.374614121759466637e-02
-5.969871529290098344e-01,-5.729443305538693965e-01,-6.118174477283645496e-01,-5.671377952825593649e-01
-1.489462791251594753e+00,-1.276280388889191819e+00,-1.756222910660970582e+00,-1.414989651689015027e+00
-1.681349293747653739e+00,-1.505960798687448587e+00,-1.883203743650620821e+00,-1.597281829060271052e+00
-1.771805402457514278e+00,-1.647630364478076315e+00,-1.762479926133531327e+00,-1.683215132334638486e+00
-1.447171555656175945e+00,-1.403311028590719989e+00,-1.633138855921694166e+00,-1.374812977873367092e+00
-7.469529904088744177e-01,-7.336459662028148587e-01,-7.530856067718770808e-01,-7.096053408884306357e-01
1.970756776892779727e-01,2.407412344175058339e-01,2.381916610703430914e-01,1.872218938048140768e-01
6.055538030023378537e-01,4.255959667396589374e-01,6.150708535937179366e-01,5.752761128522209111e-01
1.540207542463401191e+00,1.328859653188033896e+00,1.686845307595485011e+00,1.463197165340231143e+00
1.465129797254117516e+00,1.280952849996027876e+00,1.674916546286074670e+00,1.391873307391411574e+00
1.251293761670205340e+00,9.165575213550434253e-01,1.418449320109393286e+00,1.188729073586695106e+00
1.089454951460523680e-01,1.123251014969359335e-01,2.701715176723963885e-01,1.034982203887497426e-01
-6.775165300462052675e-01,-6.051546488190582274e-01,-7.174631002671373325e-01,-6.436407035438950208e-01
-1.167345244763688061e+00,-1.111677137337002685e+00,-1.258042766889169828e+00,-1.108977982525503503e+00
-1.167096031717139271e+00,-9.919482096373638536e-01,-1.482929333859494214e+00,-1.108741230131282229e+00
-1.241655118058401897e+00,-1.037717347951824243e+00,-1.388429286036449550e+00,-1.179572362155481668e+00
-1.048518813176323894e+00,-8.518928185109448936e-01,-1.144997180942596282e+00,-9.960928725175076659e-01
-4.004061931205322722e-01,-2.497346414209803966e-01,-3.468715477860832008e-01,-3.803858834645056364e-01
9.426452642541190974e-01,8.025358441418828370e-01,1.109463793983260338e+00,8.955130010414130703e-01
1.301876578531334649e+00,1.007961173783021858e+00,1.435987643352711229e+00,1.236782749604767861e+00
1.728250979884045524e+00,1.592269685362482257e+00,1.854974531933538229e+00,1.641838430889843270e+00
2.013029442945914571e+00,1.753322079975082382e+00,2.318862725289465132e+00,1.912377970798618820e+00
1.978002117729361631e+00,1.938580399995179615e+00,2.094550073194890505e+00,1.879102011842893383e+00
7.414802172910462952e-01,6.260397294240113153e-01,8.837041304107836615e-01,7.044062064264939860e-01
2.343145908416189027e-01,2.162296588961948873e-01,2.614333951070231810e-01,2.225988612995379590e-01
-7.554640187318508726e-01,-5.371163167535921712e-01,-9.587585843807118202e-01,-7.176908177952583401e-01
-2.043345983535258981e+00,-1.816627203556644643e+00,-2.353910062260286651e+00,-1.941178684358495943e+00
-2.054421091872300043e+00,-1.967407234838145280e+00,-2.415393277588042231e+00,-1.951700037278685018e+00
-2.026174456190469542e+00,-1.857041064128165386e+00,-2.262216538995945214e+00,-1.924865733380946020e+00
-1.645045495855128603e+00,-1.520908673216237572e+00,-1.772549710512334009e+00,-1.562793221062372062e+00
-1.293056663267274420e+00,-1.241600914472174910e+00,-1.341485334349645342e+00,-1.228403830103910632e+00
1.539805549754308389e-01,1.604529464241030157e-01,2.531227832168889136e-01,1.462815272266592970e-01
7.931101252117620515e-01,6.162879107333963935e-01,9.888751345189742414e-01,7.534546189511739378e-01
1.608422253913941002e+00,1.254885176180521533e+00,1.722099133787748260e+00,1.528001141218243930e+00
2.000381816630482312e+00,1.891374570252550624e+00,2.166416479762061087e+00,1.900362725798958152e+00
2.051760241235727644e+00,1.665190835270115244e+00,2.174225935376903340e+00,1.949172229173941062e+00
8.735847926079590708e-01,7.272299546711875617e-01,9.840017937520908475e-01,8.299055529775610784e-01
2.776520946064589546e-01,2.727209541353056710e-01,3.587658516126123742e-01,2.637694898761360207e-01
-4.920456946798601461e-01,-5.099524826475875239e-01,-5.194994482647262712e-01,-4.674434099458671388e-01
-1.148438583057736828e+00,-1.012897437488096131e+00,-1.275705589665784068e+00,-1.091016653904850031e+00
-1.423063249190472668e+00,-1.246634284984348806e+00,-1.519880185175484844e+00,-1.351910086730949034e+00
-1.260591003950481737e+00,-1.025384512952732363e+00,-1.236513451664648766e+00,-1.197561453752957528e+00
-8.780101884307027760e-01,-8.336686575525320553e-01,-9.034484254824723948e-01,-8.341096790091675484e-01
-2.457729017349444267e-01,-1.539111467734762817e-01,-2.938543650598974266e-01,-2.334842566481971915e-01
6.166874599843038540e-01,4.327092063221001927e-01,6.796159796969986067e-01,5.858530869850886447e-01
8.905735296452667038e-01,7.814094479448179253e-01,9.545881267390593505e-01,8.460448531630033742e-01
1.515228587116474568e+00,1.446981437221656730e+00,1.631507079215330336e+00,1.439467157760650817e+00
1.483077586142434345e+00,1.511210031737547865e+00,1.476711646377495635e+00,1.408923706835312650e+00
7.579649264016090626e-01,6.326734633101851468e-01,8.002661220845196377e-01,7.200666800815285207e-01
1.629248379074438868e-01,8.588144238249068030e-02,2.524437590842384393e-01,1.547785960120716953e-01
-8.660857683012905817e-01,-7.631660617718277750e-01,-1.033493955769953621e+00,-8.227814798862259638e-01
-1.198273089986628293e+00,-1.199930460591411396e+00,-1.264688764323500081e+00,-1.138359435487296789e+00
-1.995379149596241630e+00,-2.027547547715830234e+00,-1.912932095803440369e+00,-1.895610192116429449e+00
-1.774567519132176807e+00,-1.530559987143029099e+00,-1.945433987443246471e+00,-1.685839143175567933e+00
-1.714185445500297833e+00,-1.486340598258087953e+00,-1.810887454429338961e+00,-1.628476173225282819e+00
-1.288993658386547780e+00,-1.173990798018648585e+00,-1.518397268415494272e+00,-1.224543975467220269e+00
1.262689047734126269e-01,2.869535076093809867e-01,9.503469677999437648e-02,1.199554595347419872e-01
7.570715399860161732e-01,6.588042815169987687e-01,9.306087809245862097e-01,7.192179629867153645e-01
1.875260751089947941e+00,1.770565199154574110e+00,1.991996137175250592e+00,1.781497713535450389e+00
2.066152788578407229e+00,1.916897379324890460e+00,2.196188780661413986e+00,1.962845149149486712e+00
2.337065052760275208e+00,2.038128294500388016e+00,2.682337180467575966e+00,2.220211800122261270e+00
1.541168882466807499e+00,1.529953301327320103e+00,1.672085497030601386e+00,1.464110438343467102e+00
1.169261771050913890e+00,1.003834618375685883e+00,1.283562328531630881e+00,1.110798682498368217e+00
-9.297163049434922777e-02,-2.848763129143236372e-02,-1.899572958415861323e-01,-8.832304896963176499e-02
-7.256899794808838733e-01,-6.848566477624720150e-01,-7.219012111363576345e-01,-6.894054805068396963e-01
-1.576685732713908772e+00,-1.455116298913973649e+00,-1.773707936660633866e+00,-1.497851446078213300e+00
-1.936254702332177668e+00,-1.910532871002603716e+00,-2.226155278813133798e+00,-1.839441967215568630e+00
-1.942247681553058491e+00,-1.667116284576238616e+00,-2.233450261408234550e+00,-1.845135297475405389e+00
-1.176600039328811631e+00,-1.082502152575220755e+00,-1.275637373223566851e+00,-1.117770037362370905e+00
-4.518386274984352302e-01,-4.262165217615521695e-01,-5.814147361610575437e-01,-4.292466961235134604e-01
3.030966271182194416e-01,4.910915391479603320e-01,2.865682606214743910e-01,2.879417957623084390e-01
1.159822554085881086e+00,9.687258163916381282e-01,1.201305223487959539e+00,1.101831426381586931e+00
1.199154323463917482e+00,1.086677846944371861e+00,1.454073666965145728e+00,1.139196607290721586e+00
1.217493194842649284e+00,1.305937192992517648e+00,1.284349296190601786e+00,1.156618535100516709e+00
6.306710292074610980e-01,6.171397400703796388e-01,6.136230426554362127e-01,5.991374777470880320e-01
7.009707399682423290e-01,5.922210366911532242e-01,7.872142768364821519e-01,6.659222029698301792e-01
-5.273626615950769425e-01,-3.715921046621755153e-01,-4.008056667204641377e-01,-5.009945285153231120e-01
-1.141558985625266587e+00,-1.156225558227456318e+00,-1.198173181718799718e+00,-1.084481036344003169e+00
-1.349672545429404735e+00,-1.154089853917295905e+00,-1.472061187810310479e+00,-1.282188918157934454e+00
-1.277370837219860666e+00,-1.294201785439880181e+00,-1.531843489155323201e+00,-1.213502295358867666e+00
-6.646939892806598138e-01,-7.224231680022410451e-01,-5.919244293371260790e-01,-6.314592898166268009e-01
-5.043263678887657808e-02,-1.489093685658993832e-02,-1.102442656942392019e-01,-4.791100494943274779e-02
6.981824803626365261e-01,5.208768127311372842e-01,7.549472336615106194e-01,6.632733563445046832e-01
1.225730882535718713e+00,1.063266930288266687e+00,1.274538076020053090e+00,1.164444338408932689e+00
1.859225045296856393e+00,1.717729151827180667e+00,2.198068390292849728e+00,1.766263793032013529e+00
1.915255544483138284e+00,1.702537284466145717e+00,2.116100216143192547e+00,1.819492767258981347e+00
1.712631871778637294e+00,1.582598764725181129e+00,1.926785871683307949e+00,1.627000278189705273e+00
6.829429238876769670e-01,4.891671828500490093e-01,6.739603214072323878e-01,6.487957776932931075e-01
-1.647502043503020763e-01,-2.167536607789289915e-01,-1.330052945843568923e-01,-1.565126941327869559e-01
-1.257045288300911778e+00,-1.124476497481423864e+00,-1.262699972122151015e+00,-1.194193023885866234e+00
-1.705877019263380978e+00,-1.645142921443485617e+00,-1.821345466829898507e+00,-1.620583168300211874e+00
-2.659821264475664471e+00,-2.389631291210339459e+00,-2.897225097420665474e+00,-2.526830201251881292e+00
-2.279566763984063105e+00,-2.071109571645365577e+00,-2.522609941745155293e+00,-2.165588425784859883e+00
-1.871366400880632774e+00,-1.549779659365970286e+00,-2.024948016618869584e+00,-1.777798080836600958e+00
-8.118073776183192258e-01,-7.339209424757964229e-01,-9.455801268643547752e-01,-7.712170087374031757e-01
-8.546324536603526478e-02,-4.824074760995333833e-03,-2.345162594322615091e-01,-8.119008309773349807e-02
1.213812816801497441e+00,1.108157858077361224e+00,1.350073284705289201e+00,1.153122175961422524e+00
1.193341545789536218e+00,1.078514522480910953e+00,1.308023854739941871e+00,1.133674468500059263e+00
2.087859978335162126e+00,2.005295624507101859e+00,2.200884853022673227e+00,1.983466979418403886e+00
1.712485495068037267e+00,1.646934324325168175e+00,1.909427401370650479e+00,1.626861220314635315e+00
1.410017715931584315e+00,1.462214218212876116e+00,1.545099215823062755e+00,1.339516830135005110e+00
4.748311025099314908e-01,6.457863063570579154e-01,5.682929161583392119e-01,4.510895473844349080e-01
-4.182935088365851151e-01,-5.147235561178541419e-01,-4.266195409575539443e-01,-3.973788333947558260e-01
-1.037188812564364016e+00,-7.704735385457639474e-01,-1.148514293217600457e+00,-9.853293719361457814e-01
-1.663344382950205702e+00,-1.632541439987015064e+00,-1.896384633575626699e+00,-1.580177163802695350e+00
-1.364912611338327419e+00,-1.189808465057615949e+00,-1.529742661211912269e+00,-1.296666980771411071e+00
-5.744919621721020775e-01,-4.409459000516569027e-01,-4.765296022899494499e-01,-5.457673640634969070e-01
-3.355397426508245906e-01,-2.116013928820015266e-01,-5.201728961397505957e-01,-3.187627555182833694e-01
5.865932967427669453e-01,5.774635728472246043e-01,6.557278941648085890e-01,5.572636319056285537e-01
1.033891323451493705e+00,8.298005710876216190e-01,1.177443322160000028e+00,9.821967572789189749e-01
1.389213433086283533e+00,1.115280969232659292e+00,1.545571636655530545e+00,1.319752761431969290e+00
1.140908479676756571e+00,9.636757696667759276e-01,1.352507403546006959e+00,1.083863055692918742e+00
1.200733429608570546e+00,9.897885643048227600e-01,1.458116071646896605e+00,1.140696758128141974e+00
1.602289270121612930e-01,8.182026614681804644e-02,1.257358894287647910e-01,1.522174806615532172e-01
-7.648218633274010969e-01,-7.283197738598519155e-01,-8.628571855072242336e-01,-7.265807701610309532e-01
-1.325734921626872120e+00,-1.063753682050810667e+00,-1.502939232889604293e+00,-1.259448175545528459e+00
-1.952820043257252891e+00,-1.711516336407037597e+00,-2.194863748237697365e+00,-1.855179041094390247e+00
-2.426261703160913719e+00,-2.153026271468158281e+00,-2.765456339803001207e+00,-2.304948618002867988e+00
-1.488534991764021154e+00,-1.260725637728413728e+00,-1.374724293239478090e+00,-1.414108242175819985e+00
-8.505458452455166851e-01,-5.545127569275616342e-01,-8.167552970801909007e-01,-8.080185529832407676e-01
-1.636057923204232989e-01,-9.776612624850189448e-02,-1.170212088026734987e-01,-1.554255027044021131e-01
1.166006362160569632e+00,1.184209565893162619e+00,1.171661738697520994e+00,1.107706044052541028e+00
1.909636261391022716e+00,1.665908083749732649e+00,1.980714075289381038e+00,1.814154448321471547e+00
2.254402249641428213e+00,2.113584011976636035e+00,2.349086994507442849e+00,2.141682137159356625e+00
2.004919251163863603e+00,1.827669921649780704e+00,2.298855661035511311e+00,1.904673288605670312e+00
1.734231518726940369e+00,1.565181118844183317e+00,1.932121315912706416e+00,1.647519942790593328e+00
1.054390240097169862e+00,1.042700246775853490e+00,1.152027271859594970e+00,1.001670728092311391e+00
5.519794963642642160e-02,1.961560640084376583e-01,2.406168323287492805e-01,5.243805215460509844e-02
-7.083828277107475646e-01,-6.584843120880126133e-01,-7.601356850969673840e-01,-6.729636863252101975e-01
-1.868776148961358796e+00,-1.766268349564479756e+00,-2.055147265550036462e+00,-1.775337341513290701e+00
-1.569832001032977598e+00,-1.536171423712142214e+00,-1.714818621374711416e+00,-1.491340400981328695e+00
-1.629790161676488713e+00,-1.286094070470301887e+00,-1.923058510906532348e+00,-1.548300653592664222e+00
-1.413344941755742212e+00,-1.131636044307253286e+00,-1.425533702397657976e+00,-1.342677694667955057e+00
-2.011512612689958235e-01,-1.159630274378378317e-01,-1.860160236647613041e-01,-1.910936982055460309e-01
3.534223236911768762e-01,1.951212228347278810e-01,3.734436971191860133e-01,3.357512075066180213e-01
9.989568657456373568e-01,9.066293929675705021e-01,9.280440669927138009e-01,9.490090224583555001e-01
1.508748316145098745e+00,1.515949602937219254e+00,1.786266751745692716e+00,1.433310900337843696e+00
1.457431550892298366e+00,1.291364436237184998e+00,1.592701962785542102e+00,1.384559973347683437e+00
6.782015842848035936e-01,4.889573038323088983e-01,6.347330775078139364e-01,6.442915050705634306e-01
-2.127406370911882894e-02,3.679082055619267017e-02,-1.609443373114678721e-01,-2.021036052366288749e-02
-7.491237677417983409e-01,-6.833533183330076088e-01,-7.227191447432711469e-01,-7.116675793547083684e-01
-8.549036660659539155e-01,-8.284116852906912021e-01,-8.955548026230185643e-01,-8.121584827626562308e-01
-1.158168084743748993e+00,-9.889342140967514183e-01,-1.220202277065016494e+00,-1.100259680506561422e+00
-1.452239877564820647e+00,-1.229334960884236772e+00,-1.682662564626759449e+00,-1.379627883686579626e+00
-4.874112436336243692e-01,-3.823308762135222416e-01,-4.210347466754138512e-01,-4.630406814519431036e-01
7.462946872039910584e-02,-1.050005823587432663e-02,1.009665629835890810e-01,7.089799528437915055e-02
7.352658903594782025e-01,5.094131911917167965e-01,8.894847862957286910e-01,6.985025958415043146e-01
1.712341831568061634e+00,1.488958254658079960e+00,1.906417462280556974e+00,1.626724739989658497e+00
1.793877506401532873e+00,1.612528200160602276e+00,1.953645671188483535e+00,1.704183631081456207e+00
1.784051912907599124e+00,1.603083602113749340e+00,1.777835532718211153e+00,1.694849317262218991e+00
1.665215574093144690e+00,1.624389457350906785e+00,1.977547185046117484e+00,1.581954795388487378e+00
6.103947271029148691e-01,6.674709707439493434e-01,7.616627921044681893e-01,5.798749907477690479e-01
3.999470863666916287e-01,2.656005545442546301e-01,4.826601744134777494e-01,3.799497320483570251e-01
-1.279103500014968864e+00,-1.191506440056234739e+00,-1.265001686256863378e+00,-1.215148325014220321e+00
-1.900695155056564500e+00,-1.748011867449753565e+00,-2.139160263652048588e+00,-1.805660397303736175e+00
-2.436570487536559249e+00,-2.233321160485482348e+00,-2.721391333165306126e+00,-2.314741963159731242e+00
-2.311054719174644223e+00,-2.267776165563653468e+00,-2.696120138458568238e+00,-2.195501983215911945e+00
-1.751820957243784393e+00,-1.613894867849283932e+00,-1.815999516492467381e+00,-1.664229909381595096e+00
-1.112754495232318952e+00,-9.742838631860372134e-01,-1.359432723215853178e+00,-1.057116770470702960e+00
2.833340843409613841e-02,4.088416930737187593e-02,5.735283748157427725e-02,2.691673801239133010e-02
9.513306710964883894e-01,1.109041886088414142e+00,9.896745188578313090e-01,9.037641375416639589e-01
1.512414289871984341e+00,1.193471430996026372e+00,1.616594858692859349e+00,1.436793575378385146e+00
1.710124487979609809e+00,1.435471759842240624e+00,2.047393630803659992e+00,1.624618263580629218e+00
1.517733689036780742e+00,1.302615632383388622e+00,1.701469783967880955e+00,1.441847004584941638e+00
1.306515791065126830e+00,1.084503040325005996e+00,1.374826745182328169e+00,1.241190001511870422e+00
3.505139128433572560e-01,4.246481702414779402e-01,4.487306636344253752e-01,3.329882172011893737e-01
-6.658947003034850765e-01,-5.146085836387933599e-01,-7.449025265775789384e-01,-6.325999652883107505e-01
-8.752920359381558546e-01,-7.225970698716838170e-01,-9.101035380689576071e-01,-8.315274341412479675e-01
-1.078556145853662995e+00,-1.224366531177019546e+00,-1.166439092500604069e+00,-1.024628338560979790e+00
-1.447331350890328272e+00,-1.240628050910931757e+00,-1.506119743837902369e+00,-1.374964783345811847e+00
-8.669385274799082941e-01,-6.428346977885928126e-01,-8.701265423869287696e-01,-8.235916011059128961e-01
-4.228955918434074146e-01,-3.312874015575277276e-01,-3.278186968991635974e-01,-4.017508122512370439e-01
5.720322890724901521e-01,5.102655763532180089e-01,5.859918513493264092e-01,5.434306746188656279e-01
9.932439573644834541e-01,1.182701712346459377e+00,1.100107246838917696e+00,9.435817594962592203e-01
1.105563748896959408e+00,9.442909935977481517e-01,1.244081473033833873e+00,1.050285561452111383e+00
1.299446897209402429e+00,1.119495194571393792e+00,1.340155046377097925e+00,1.234474552348932219e+00
8.244675092031287233e-01,8.042026767439648394e-01,1.043872143114109141e+00,7.832441337429723038e-01
5.181122099785906432e-01,5.306675575417498791e-01,5.739098311716064327e-01,4.922065994796611110e-01
-2.823912239110568656e-01,-2.560646604701790618e-01,-3.495218991424062227e-01,-2.682716627155040112e-01
-1.775258739020498355e+00,-1.584228901153801550e+00,-2.058394390551550490e+00,-1.686495802069473360e+00
-2.120495504172543733e+00,-1.957387458362234378e+00,-2.347934174640312843e+00,-2.014470728963916546e+00
-2.017926069011894086e+00,-1.698300168829126822e+00,-2.320638557998481843e+00,-1.917029765561299337e+00
-1.484876788284684279e+00,-1.349963421896010596e+00,-1.567243360999348578e+00,-1.410632948870450099e+00
-9.923372869101121374e-01,-9.050217476227726543e-01,-1.107134000379160099e+00,-9.427204225646065305e-01
-1.259602842637184972e-02,-2.015224371834308803e-01,-6.499436838851113674e-02,-1.196622700505325584e-02
7.527378220889053839e-01,7.150495429584681206e-01,8.824057507628800812e-01,7.151009309844600370e-01
2.006688673626947583e+00,1.824912726581579214e+00,2.127223592134025232e+00,1.906354239945600160e+00
2.204870408833969897e+00,1.969753020084103579e+00,2.399298323622392370e+00,2.094626888392271180e+00
2.239585811587543773e+00,2.070869647395638058e+00,2.437636456944566543e+00,2.127606521008166496e+00
1.805045010305362130e+00,1.651205347903166976e+00,1.751180114455038073e+00,1.714792759790094046e+00
7.790917363087697112e-01,8.278679251366839464e-01,7.547802906138503243e-01,7.401371494933312034e-01
-3.967198725257778391e-02,-8.607371379558534374e-02,-7.327387909690527557e-02,-3.768838788994889610e-02
-8.172145343770247372e-01,-7.495392344783056160e-01,-9.362865965774029853e-01,-7.763538076581734115e-01
-2.114898723874430342e+00,-1.847594064656260304e+00,-2.196942458731075742e+00,-2.009153787680708625e+00
-1.490010192691538560e+00,-1.332808348309156177e+00,-1.736681283112464502e+00,-1.415509683056961565e+00
-1.685740100973174282e+00,-1.561521627882784369e+00,-1.764527402749327400e+00,-1.601453095924515457e+00
-1.673148150113216603e+00,-1.552902358684391082e+00,-1.762393392542735526e+00,-1.589490742607555740e+00
-6.400636100153778152e-01,-6.414750871345715755e-01,-6.927280791850354280e-01,-6.080604295146089244e-01
4.328719862945537011e-01,4.162924220252297025e-01,3.599346633343210589e-01,4.112283869798259994e-01
9.782744700424929052e-01,8.848874910127850768e-01,1.101936486132334636e+00,9.293607465403682655e-01
1.539636517145603012e+00,1.331810437903999000e+00,1.968872793955655176e+00,1.462654691288322706e+00
1.187844124601606932e+00,1.062706225314904884e+00,1.309087504574129035e+00,1.128451918371526475e+00
1.183953321458211860e+00,1.258840874811982147e+00,1.271935739905276863e+00,1.124755655385301312e+00
4.522344434564909421e-01,4.598936641380704238e-01,3.737345128049198162e-01,4.296227212836663534e-01
-9.764994116647498501e-01,-7.550261284571487819e-01,-9.509855685241346279e-01,-9.276744410815123132e-01
-1.126756013149009972e+00,-1.112166518605874010e+00,-1.285928052926541554e+00,-1.070418212491559329e+00
-1.369498158869292492e+00,-1.322299645888268760e+00,-1.619190334460690606e+00,-1.301023250925827712e+00
-1.114626650546682196e+00,-1.163193954018460152e+00,-1.179845466129615827e+00,-1.058895318019348109e+00
-5.247345418317856947e-01,-5.513540635373886944e-01,-3.570502908112620499e-01,-4.984978147401963877e-01
-3.089574289967894072e-01,-3.051059995748325315e-01,-2.709530738023938623e-01,-2.935095575469499063e-01
7.264997762096081502e-01,6.217346579393397965e-01,5.099852338043453504e-01,6.901747873991277427e-01
1.547425466922592419e+00,1.506091454421603082e+00,1.820078935844974044e+00,1.470054193576462831e+00
1.750150796912553153e+00,1.607012367531228669e+00,1.935120872517485324e+00,1.662643257066925395e+00
2.073447921413428041e+00,1.776023298042413323e+00,2.116580702934892422e+00,1.969775525342756461e+00
